date, pm25, pm10, o3, no2, so2, co
2019/5/26, 90, 42, 75, 25, 5, 4
2019/5/27, 100, 16, 41, 10, 1, 2
2019/5/28, 35, 9, 38, 9, 1, 2
2019/5/29, 23, 10, 36, 15, 3, 3
2019/5/30, 31, 12, 27, 17, 2, 3
2019/5/31, 41, 20, 46, 13, 3, 2
2019/6/1, 50, 27, 51, 11, 4, 3
2019/6/2, 67, 13, 39, 14, 2, 2
2019/6/3, 33, 14, 37, 17, 2, 3
2019/6/4, 35, 10, 30, 17, 2, 2
2019/6/5, 25, 22, 76, 16, 3, 3
2019/6/6, 55, 37, 30, 18, 2, 3
2019/6/7, 74, 13, 37, 8, 1, 2
2019/6/8, 31, 10, 31, 4, 1, 1
2019/6/9, 22, 6, 24, 8, , 
2019/6/10, 8, 7, 32, 7, 1, 1
2019/6/11, 15, 12, 24, 13, 3, 2
2019/6/12, 23, 16, 37, 18, 3, 3
2019/6/13, 37, 15, 28, 17, 3, 3
2019/6/14, 33, 9, 27, 7, 4, 2
2019/6/15, 16, 8, 38, 8, , 2
2019/6/16, 17, 6, 43, 6, 2, 1
2019/6/17, 16, 14, 37, 17, 4, 3
2019/6/18, 35, 26, 46, 16, 4, 3
2019/6/19, 57, 35, 50, 14, 3, 4
2019/6/20, 76, 27, 40, 17, 4, 3
2019/6/21, 62, 12, 31, 11, 2, 3
2019/6/22, 22, 13, 21, 10, 3, 2
2019/6/23, 30, 8, 19, 8, 1, 1
2019/6/24, 15, 17, 35, 20, 4, 3
2019/6/25, 45, 23, 34, 14, 2, 3
2019/6/26, 55, 15, 25, 9, 1, 1
2019/6/27, 32, 17, 27, 15, 2, 3
2019/6/28, 34, 11, 27, 8, 1, 3
2019/6/29, 20, 10, 17, 9, 1, 2
2019/6/30, 20, 22, 11, 16, 1, 3
2019/1/1, 36, 4, 30, 8, 1, 3
2019/1/2, 22, 4, 30, 6, 1, 2
2019/1/3, 18, 8, 24, 16, 3, 4
2019/1/4, 34, 11, 29, 19, 1, 5
2019/1/5, 46, 5, 30, 5, 1, 1
2019/1/6, 20, 6, 29, 11, 1, 2
2019/1/7, 27, 22, 10, 39, 4, 5
2019/1/8, 64, 8, 28, 12, 1, 2
2019/1/9, 33, 16, 17, 28, 1, 3
2019/1/10, 52, 13, 28, 19, 1, 5
2019/1/11, 44, 20, 17, 26, , 3
2019/1/12, 58, 14, 29, 12, , 2
2019/1/13, 46, 10, 27, 12, , 2
2019/1/14, 38, 21, 17, 31, 3, 5
2019/1/15, 59, 14, 30, 19, 1, 5
2019/1/16, 55, 14, 25, 23, 2, 4
2019/1/17, 51, 6, 30, 9, 1, 2
2019/1/18, 22, 9, 28, 18, 2, 3
2019/1/19, 33, 14, 29, 16, 2, 3
2019/1/20, 49, 6, 30, 12, 1, 2
2019/1/21, 20, 9, 28, 17, 1, 3
2019/1/22, 26, 17, 18, 26, 3, 4
2019/1/23, 48, 6, 29, 8, 1, 2
2019/1/24, 24, 8, 28, 17, 1, 3
2019/1/25, 29, 7, 29, 11, 2, 4
2019/1/26, 28, 3, 32, 5, , 2
2019/1/27, 11, 12, 25, 24, , 4
2019/1/28, 38, 12, 32, 8, 1, 3
2019/1/29, 39, 24, 20, 33, 5, 5
2019/1/30, 71, 25, 18, 35, 3, 5
2019/1/31, 68, 5, 30, 7, , 2
2019/2/1, 16, 12, 20, 26, 2, 4
2019/2/2, 39, 15, 26, 19, 3, 4
2019/2/3, 47, 11, 34, 10, 1, 3
2019/2/4, 26, 15, 27, 16, 1, 3
2019/2/5, 48, 33, 9, 28, 1, 5
2019/2/6, 79, 37, 12, 35, 1, 7
2019/2/7, 87, 4, 28, 8, , 2
2019/2/8, 16, 15, 25, 12, , 2
2019/2/9, 49, 7, 32, 6, , 2
2019/2/10, 25, 14, 23, 13, , 2
2019/2/11, 48, 8, 29, 11, , 2
2019/2/12, 32, 13, 19, 24, 2, 4
2019/2/13, 46, 8, 32, 9, 1, 2
2019/2/14, 28, 13, 26, 26, 2, 3
2019/2/15, 45, 19, 34, 19, , 4
2019/2/16, 56, 12, 37, 5, 1, 3
2019/2/17, 45, 13, 32, 20, 3, 5
2019/2/18, 43, 21, 15, 35, 1, 5
2019/2/19, 63, 32, 23, 24, 1, 5
2019/2/20, 80, 5, 35, 7, 1, 3
2019/2/21, 20, 10, 26, 20, 3, 4
2019/2/22, 35, 17, 37, 9, 1, 3
2019/2/23, 56, 18, 37, 11, 2, 3
2019/2/24, 58, 26, 18, 36, 3, 5
2019/2/25, 73, 22, 33, 15, 1, 3
2019/2/26, 66, 18, 31, 16, 2, 3
2019/2/27, 57, 29, 17, 24, , 4
2019/2/28, 72, 20, 22, 24, 1, 4
2019/3/1, 56, 20, 39, 10, 3, 3
2019/3/2, 63, 29, 29, 12, 1, 3
2019/3/3, 71, 10, 30, 10, , 2
2019/3/4, 26, 20, 34, 18, 3, 4
2019/3/5, 57, 32, 14, 33, 3, 5
2019/3/6, 79, 24, 30, 15, 1, 4
2019/3/7, 60, 7, 35, 6, , 3
2019/3/8, 29, 13, 35, 19, 3, 4
2019/3/9, 43, 14, 31, 20, 3, 4
2019/3/10, 45, 5, 33, 9, 1, 2
2019/3/11, 13, 12, 37, 23, 5, 4
2019/3/12, 39, 13, 39, 15, 1, 3
2019/3/13, 41, 8, 33, 14, 2, 2
2019/3/14, 31, 14, 37, 17, 3, 3
2019/3/15, 53, 17, 36, 14, , 2
2019/3/16, 60, 12, 39, 8, 2, 3
2019/3/17, 44, 11, 33, 14, 2, 3
2019/3/18, 30, 16, 34, 23, 2, 4
2019/3/19, 48, 18, 38, 26, 3, 4
2019/3/20, 53, 13, 39, 10, 2, 3
2019/3/21, 35, 9, 40, 10, 1, 3
2019/3/22, 25, 7, 34, 8, , 3
2019/3/23, 23, 9, 39, 8, 1, 3
2019/3/24, 31, 17, 29, 21, 2, 3
2019/3/25, 50, 23, 36, 30, 2, 4
2019/3/26, 66, 19, 45, 16, 1, 3
2019/3/27, 55, 12, 47, 12, 1, 3
2019/3/28, 38, 10, 30, 13, 1, 3
2019/3/29, 30, 23, 27, 14, 1, 3
2019/3/30, 64, 21, 39, 10, 1, 3
2019/3/31, 53, 8, 36, 14, 1, 3
2018/10/1, 58, 15, 41, 13, 2, 2
2018/10/2, 55, 18, 31, 15, 1, 3
2018/10/3, 53, 12, 28, 10, 1, 2
2018/10/4, 36, 17, 23, 13, 1, 2
2018/10/5, 44, 17, 16, 15, 2, 2
2018/10/6, 56, 13, 33, 4, 2, 2
2018/10/7, 50, 9, 32, 6, 1, 2
2018/10/8, 23, 13, 36, 12, 1, 2
2018/10/9, 45, 15, 32, 15, 2, 3
2018/10/10, 50, 22, 13, 19, 1, 4
2018/10/11, 51, 9, 23, 11, , 2
2018/10/12, 25, 8, 25, 8, 1, 1
2018/10/13, 23, 10, 27, 6, , 2
2018/10/14, 35, 15, 18, 17, 1, 3
2018/10/15, 40, 17, 26, 14, , 3
2018/10/16, 55, 14, 28, 12, 1, 2
2018/10/17, 52, 11, 28, 11, 1, 2
2018/10/18, 41, 12, 23, 13, 1, 1
2018/10/19, 40, 11, 34, 10, 1, 2
2018/10/20, 39, 7, 35, 4, 1, 1
2018/10/21, 35, 12, 32, 14, 1, 2
2018/10/22, 55, 15, 22, 17, 1, 2
2018/10/23, 48, 11, 28, 13, 1, 2
2018/10/24, 48, 18, 38, 13, 1, 3
2018/10/25, 63, 20, 27, 18, 2, 3
2018/10/26, 64, 20, 27, 19, 2, 4
2018/10/27, 59, 11, 28, 8, , 3
2018/10/28, 37, 17, 21, 26, 1, 4
2018/10/29, 62, 12, 30, 20, , 4
2018/10/30, 49, 6, 26, 10, 1, 1
2018/10/31, 31, 7, 30, 9, 2, 
2018/11/1, 29, 6, 26, 16, 3, 1
2018/11/2, 37, 11, 25, 18, 2, 
2018/11/3, 42, 22, 22, 14, 1, 
2018/11/4, 65, 24, 20, 21, 2, 3
2018/11/5, 63, 18, 10, 21, 1, 3
2018/11/6, 47, 10, 30, 12, 1, 2
2018/11/7, 30, 16, 32, 11, 1, 
2018/11/8, 54, 25, 16, 23, 1, 4
2018/11/9, 60, 20, 24, 16, 1, 4
2018/11/10, 56, 17, 27, 14, 3, 4
2018/11/11, 57, 28, 15, 22, 1, 5
2018/11/12, 75, 19, 25, 14, 1, 3
2018/11/13, 49, 8, 28, 10, 1, 2
2018/11/14, 35, 7, 23, 15, 1, 3
2018/11/15, 33, 13, 16, 26, 2, 4
2018/11/16, 52, 15, 31, 16, , 3
2018/11/17, 55, 9, 26, 8, 1, 3
2018/11/18, 32, 16, 21, 20, 1, 3
2018/11/19, 50, 7, 24, 11, , 2
2018/11/20, 27, 21, 9, 37, 5, 6
2018/11/21, 66, 21, 15, 23, 1, 4
2018/11/22, 62, 5, 27, 9, 1, 2
2018/11/23, 23, 6, 22, 11, 1, 1
2018/11/24, 23, 17, 23, 18, 3, 3
2018/11/25, 63, 17, 17, 24, 2, 4
2018/11/26, 58, 26, 16, 38, 3, 6
2018/11/27, 74, 33, 17, 34, 2, 5
2018/11/28, 91, 19, 20, 15, 2, 2
2018/11/29, 53, 14, 23, 21, 4, 3
2018/11/30, 49, 10, 27, 14, 1, 2
2018/12/1, 37, 12, 24, 10, 1, 2
2018/12/2, 41, 22, 16, 32, 4, 5
2018/12/3, 66, 29, 22, 27, 3, 5
2018/12/4, 77, 8, 27, 11, 1, 3
2018/12/5, 26, 11, 18, 14, , 4
2018/12/6, 33, 30, 5, 31, , 6
2018/12/7, 78, 5, 21, 12, , 3
2018/12/8, 15, 2, 26, 7, , 2
2018/12/9, 13, 5, 22, 14, , 3
2018/12/10, 25, 13, 13, 23, , 4
2018/12/11, 49, 9, 21, 15, 1, 3
2018/12/12, 29, 6, 26, 16, 1, 2
2018/12/13, 24, 8, 27, 13, 1, 3
2018/12/14, 33, 6, 29, 7, 1, 2
2018/12/15, 30, 17, 17, 19, , 5
2018/12/16, 54, 30, 5, 34, 3, 7
2018/12/17, 78, 10, 23, 24, 2, 6
2018/12/18, 37, 10, 13, 28, 3, 4
2018/12/19, 43, 16, 11, 35, 3, 5
2018/12/20, 57, 16, 16, 34, 3, 4
2018/12/21, 60, 38, 10, 33, 1, 5
2018/12/22, 100, 33, 13, 24, 1, 5
2018/12/23, 83, 6, 28, 6, 1, 2
2018/12/24, 23, 10, 21, 23, 2, 3
2018/12/25, 38, 23, 4, 35, , 5
2018/12/26, 71, 12, 21, 23, 2, 4
2018/12/27, 44, 3, 26, 5, 1, 2
2018/12/28, 13, 3, 26, 9, 1, 3
2018/12/29, 19, 3, 29, 4, 1, 
2018/12/30, 17, , , , , 
2018/7/1, 49, 17, 17, 8, 1, 1
2018/7/2, 53, 16, 14, 9, 1, 1
2018/7/3, 47, 18, 10, 6, , 1
2018/7/4, 42, 16, 12, 6, , 1
2018/7/5, 31, 12, 10, 10, , 1
2018/7/6, 21, 15, 7, 8, 1, 1
2018/7/7, 39, 13, 11, 7, 1, 1
2018/7/8, 34, 18, 12, 12, 1, 2
2018/7/9, 40, 17, 17, 13, 2, 2
2018/7/10, 51, 22, 36, 17, 3, 2
2018/7/11, 56, 23, 24, 13, 2, 2
2018/7/12, 56, 28, 40, 15, 2, 2
2018/7/13, 71, 30, 72, 13, 3, 3
2018/7/14, 72, 44, 51, 12, 2, 3
2018/7/15, 89, 44, 46, 10, 2, 3
2018/7/16, 91, 43, 33, 14, 2, 2
2018/7/17, 92, 42, 56, 20, 3, 3
2018/7/18, 86, 28, 32, 13, 2, 2
2018/7/19, 71, 16, 15, 9, 1, 2
2018/7/20, 44, 19, 29, 11, 1, 2
2018/7/21, 50, 26, 74, 12, 3, 3
2018/7/22, 68, 23, 57, 13, 5, 3
2018/7/23, 72, 41, 68, 16, 3, 4
2018/7/24, 90, 28, 28, 13, 2, 2
2018/7/25, 64, 13, 29, 9, 1, 
2018/7/26, 40, 13, 25, 8, 1, 
2018/7/27, 43, 19, 14, 5, 1, 1
2018/7/28, 34, 24, 30, 7, 2, 2
2018/7/29, 48, 20, 18, 10, 1, 1
2018/7/30, 42, 19, 42, 15, 3, 2
2018/7/31, 56, 26, 72, 21, 4, 3
2018/8/1, 66, 38, 94, 25, 6, 4
2018/8/2, 85, 45, 88, 19, 5, 4
2018/8/3, 89, 32, 61, 14, 4, 3
2018/8/4, 80, 43, 48, 7, 2, 2
2018/8/5, 91, 41, 44, 10, 2, 2
2018/8/6, 79, 6, 17, 8, 1, 1
2018/8/7, 16, 7, 16, 5, , 
2018/8/8, 17, 18, 32, 10, 1, 2
2018/8/9, 44, 26, 33, 13, 2, 2
2018/8/10, 66, 35, 39, 18, 4, 3
2018/8/11, 72, 32, 35, 11, 3, 4
2018/8/12, 59, 22, 26, 12, 2, 3
2018/8/13, 51, 12, 18, 7, 1, 2
2018/8/14, 41, 11, 12, 3, 1, 1
2018/8/15, 27, 13, 14, 4, 1, 1
2018/8/16, 30, 4, 27, 4, 1, 
2018/8/17, 26, 10, 32, 10, 4, 
2018/8/18, 39, 11, 38, 10, 3, 2
2018/8/19, 45, 13, 32, 13, 1, 2
2018/8/20, 32, 22, 11, 17, , 4
2018/8/21, 46, 15, 9, 7, , 2
2018/8/22, 29, 21, 7, 8, 2, 3
2018/8/23, 36, 31, 10, 5, 1, 2
2018/8/24, 50, 20, 23, 8, 1, 2
2018/8/25, 57, 22, 79, 14, 3, 3
2018/8/26, 67, 27, 55, 16, 3, 3
2018/8/27, 71, 28, 42, 14, 3, 3
2018/8/28, 58, 27, 26, 14, 4, 3
2018/8/29, 59, 26, 27, 14, 2, 1
2018/8/30, 66, 23, 37, 14, 2, 2
2018/8/31, 66, 18, 31, 13, 2, 2
2018/9/1, 43, 9, 29, 6, 1, 2
2018/9/2, 25, 20, 15, 17, 2, 3
2018/9/3, 47, 25, 7, 9, 1, 3
2018/9/4, 45, 25, 38, 7, 1, 2
2018/9/5, 57, 27, 40, 12, 2, 3
2018/9/6, 74, 18, 31, 6, , 1
2018/9/7, 41, 12, 11, 4, , 1
2018/9/8, 32, 10, 12, 4, 1, 1
2018/9/9, 32, 11, 9, 11, 2, 2
2018/9/10, 26, 6, 32, 6, , 1
2018/9/11, 21, 12, 32, 7, 1, 2
2018/9/12, 37, 16, 31, 15, 2, 3
2018/9/13, 49, 18, 14, 22, 2, 3
2018/9/14, 45, 11, 25, 14, 1, 1
2018/9/15, 23, 17, 35, 15, 4, 3
2018/9/16, 51, 26, 49, 11, 1, 4
2018/9/17, 65, 15, 32, 21, 3, 3
2018/9/18, 46, 10, 34, 11, 2, 2
2018/9/19, 32, 12, 26, 16, 1, 3
2018/9/20, 34, 6, 25, 9, , 1
2018/9/21, 15, 11, 25, 18, 1, 4
2018/9/22, 37, 12, 34, 10, 1, 4
2018/9/23, 44, 15, 34, 8, 1, 2
2018/9/24, 38, 12, 24, 12, 1, 3
2018/9/25, 35, 9, 24, 10, , 2
2018/9/26, 21, 9, 23, 12, , 2
2018/9/27, 25, 11, 31, 19, 2, 5
2018/9/28, 49, 16, 19, 20, 1, 4
2018/9/29, 39, 12, 26, 7, , 2
2018/9/30, 33, 19, 37, 11, 1, 2
2018/4/1, 60, 28, 46, 18, 2, 5
2018/4/2, 79, 38, 43, 19, 3, 5
2018/4/3, 90, 45, 46, 24, 2, 4
2018/4/4, 100, 12, 33, 13, 2, 3
2018/4/5, 38, 25, 31, 13, 1, 3
2018/4/6, 65, 13, 37, 10, 1, 3
2018/4/7, 38, 14, 42, 7, 2, 4
2018/4/8, 56, 14, 43, 14, 2, 3
2018/4/9, 54, 16, 40, 17, 5, 3
2018/4/10, 60, 18, 41, 12, 2, 3
2018/4/11, 63, 16, 41, 17, 3, 3
2018/4/12, 63, 12, 43, 7, 2, 3
2018/4/13, 49, 14, 38, 16, 2, 4
2018/4/14, 43, 13, 42, 6, , 3
2018/4/15, 37, 17, 37, 8, 2, 3
2018/4/16, 55, 14, 32, 13, , 4
2018/4/17, 40, 16, 31, 13, , 3
2018/4/18, 42, 18, 37, 22, 3, 4
2018/4/19, 55, 26, 62, 19, 9, 5
2018/4/20, 78, 28, 58, 22, 4, 4
2018/4/21, 85, 38, 89, 19, 5, 5
2018/4/22, 101, 35, 49, 14, 3, 4
2018/4/23, 80, 23, 31, 16, 4, 4
2018/4/24, 60, 18, 28, 22, , 4
2018/4/25, 44, 7, 42, 9, 2, 3
2018/4/26, 38, 12, 35, 15, 2, 4
2018/4/27, 38, 19, 55, 11, 4, 3
2018/4/28, 66, 22, 58, 7, 2, 3
2018/4/29, 69, 20, 45, 7, 2, 4
2018/4/30, 65, 24, 69, 16, 4, 4
2018/5/1, 78, 26, 44, 16, 4, 4
2018/5/2, 73, 16, 44, 5, , 3
2018/5/3, 51, 9, 46, 5, , 2
2018/5/4, 43, 15, 58, 8, 2, 3
2018/5/5, 69, 21, 60, 11, 4, 4
2018/5/6, 74, 12, 44, 10, 1, 3
2018/5/7, 36, 9, 34, 7, , 3
2018/5/8, 26, 4, 30, 7, , 2
2018/5/9, 19, 8, 24, 19, 1, 3
2018/5/10, 27, 11, 44, 14, 2, 3
2018/5/11, 50, 23, 47, 25, 5, 5
2018/5/12, 73, 13, 41, 7, 1, 2
2018/5/13, 40, 19, 48, 12, , 3
2018/5/14, 69, 14, 48, 18, 1, 4
2018/5/15, 64, 17, 52, 13, 1, 3
2018/5/16, 52, 31, 43, 24, 9, 5
2018/5/17, 85, 45, 38, 31, 4, 5
2018/5/18, 102, 18, 37, 8, 1, 3
2018/5/19, 56, 5, 38, 7, 3, 3
2018/5/20, 38, 11, 40, 17, 2, 2
2018/5/21, 55, 14, 43, 23, 5, 4
2018/5/22, 64, 14, 26, 19, 4, 3
2018/5/23, 44, 13, 38, 13, 2, 2
2018/5/24, 49, 16, 44, 17, 2, 2
2018/5/25, 52, 28, 52, 14, 1, 3
2018/5/26, 71, 24, 67, 11, 5, 3
2018/5/27, 73, 20, 36, 16, 2, 3
2018/5/28, 56, 20, 34, 17, 2, 2
2018/5/29, 62, 18, 31, 17, 3, 2
2018/5/30, 53, 13, 28, 13, 1, 1
2018/5/31, 41, 8, 53, 8, 3, 2
2018/6/1, 39, 13, 62, 15, 3, 3
2018/6/2, 51, 13, 54, 9, 2, 2
2018/6/3, 56, 11, 54, 13, 2, 2
2018/6/4, 51, 12, 47, 15, 2, 2
2018/6/5, 48, 14, 40, 12, 1, 3
2018/6/6, 42, 14, 45, 16, 3, 3
2018/6/7, 55, 13, 39, 13, 1, 2
2018/6/8, 50, 19, 64, 13, 4, 4
2018/6/9, 63, 15, 40, 5, 1, 2
2018/6/10, 38, 4, 18, 8, , 2
2018/6/11, 12, 15, 21, 14, 2, 3
2018/6/12, 50, 13, 34, 13, 3, 3
2018/6/13, 45, 11, 29, 12, 3, 3
2018/6/14, 35, 9, 21, 11, 2, 2
2018/6/15, 21, 5, 21, 6, , 
2018/6/16, 18, 10, 28, 9, 4, 3
2018/6/17, 38, 16, 10, 20, 1, 3
2018/6/18, 45, 13, 39, 14, 3, 3
2018/6/19, 51, 10, 19, 15, 2, 2
2018/6/20, 27, 18, 19, 19, 3, 4
2018/6/21, 43, 27, 55, 20, 2, 5
2018/6/22, 74, 35, 29, 21, 3, 7
2018/6/23, 77, 20, 48, 10, 2, 3
2018/6/24, 58, 25, 59, 27, 5, 4
2018/6/25, 77, 26, 48, 13, 2, 3
2018/6/26, 68, 12, 22, 6, 1, 1
2018/6/27, 40, 20, 12, 6, 1, 1
2018/6/28, 50, 13, 8, 5, 1, 2
2018/6/29, 37, 12, 8, 6, 1, 1
2018/6/30, 41, 17, 11, 4, 1, 1
2018/1/1, 32, 6, 28, 8, 2, 3
2018/1/2, 21, 3, 28, 5, 2, 2
2018/1/3, 18, 3, 28, 7, 2, 2
2018/1/4, 17, 7, 23, 16, 1, 3
2018/1/5, 28, 13, 20, 28, 2, 4
2018/1/6, 47, 5, 29, 8, 1, 3
2018/1/7, 22, 16, 17, 22, 2, 4
2018/1/8, 50, 26, 20, 24, 1, 5
2018/1/9, 56, 8, 25, 18, 1, 3
2018/1/10, 44, 5, 22, 15, 1, 
2018/1/11, 26, 8, 15, 22, 2, 
2018/1/12, 26, 11, 11, 30, 5, 
2018/1/13, 40, 6, 30, 7, 2, 
2018/1/14, 24, 14, 15, 32, 2, 
2018/1/15, 47, 22, 13, 44, 4, 
2018/1/16, 66, 32, 8, 37, 2, 
2018/1/17, 85, 15, 18, 31, 3, 
2018/1/18, 46, 11, 24, 17, 1, 
2018/1/19, 44, 11, 20, 10, , 
2018/1/20, 39, , , , , 
2018/1/22, 31, 10, 21, 25, 1, 
2018/1/23, 39, 5, 24, 20, , 
2018/1/24, 18, 4, 25, 10, 1, 2
2018/1/25, 15, 4, 28, 12, 1, 2
2018/1/26, 23, 6, 30, 8, 1, 2
2018/1/27, 27, 14, 27, 18, 2, 4
2018/1/28, 50, 16, 22, 27, 2, 5
2018/1/29, 58, 8, 23, 19, 1, 3
2018/1/30, 33, 17, 10, 38, 4, 5
2018/1/31, 64, 20, 16, 27, 1, 4
2018/2/1, 63, 13, 18, 17, , 3
2018/2/2, 48, 25, 17, 23, 1, 4
2018/2/3, 75, 12, 28, 13, 3, 4
2018/2/4, 46, 8, 26, 19, 2, 4
2018/2/5, 35, 7, 23, 18, 1, 3
2018/2/6, 39, 7, 23, 21, 2, 3
2018/2/7, 31, 6, 22, 18, 1, 3
2018/2/8, 34, 20, 24, 29, 3, 4
2018/2/9, 70, 30, 36, 34, 3, 5
2018/2/10, 87, 18, 31, 11, 2, 3
2018/2/11, 55, 6, 30, 9, 1, 3
2018/2/12, 32, 7, 26, 21, 1, 3
2018/2/13, 36, 11, 22, 25, 4, 4
2018/2/14, 46, 16, 26, 24, 3, 4
2018/2/15, 58, 10, 28, 15, 3, 3
2018/2/16, 39, 11, 30, 13, 2, 3
2018/2/17, 43, 6, 33, 4, 1, 2
2018/2/18, 26, 11, 25, 24, 4, 4
2018/2/19, 44, 16, 25, 25, 4, 3
2018/2/20, 60, 12, 25, 22, 2, 3
2018/2/21, 49, 12, 27, 13, 1, 2
2018/2/22, 49, 18, 20, 23, 1, 4
2018/2/23, 63, 19, 32, 24, 2, 4
2018/2/24, 66, 10, 30, 9, 1, 3
2018/2/25, 41, 14, 31, 13, 1, 3
2018/2/26, 53, 18, 27, 24, 3, 5
2018/2/27, 60, 28, 33, 28, 2, 4
2018/2/28, 81, 14, 35, 18, 1, 4
2018/3/1, 47, 8, 36, 9, 1, 3
2018/3/2, 37, 15, 25, 25, 5, 4
2018/3/3, 56, 23, 37, 19, 3, 4
2018/3/4, 70, 17, 28, 14, 1, 3
2018/3/5, 42, 7, 32, 9, 1, 2
2018/3/6, 31, 10, 30, 10, 1, 3
2018/3/7, 39, 10, 22, 17, , 3
2018/3/8, 35, 8, 26, 16, 1, 3
2018/3/9, 27, 6, 31, 10, 2, 3
2018/3/10, 27, 13, 32, 12, 3, 3
2018/3/11, 50, 15, 35, 16, 3, 4
2018/3/12, 53, 24, 30, 29, 3, 4
2018/3/13, 68, 36, 26, 49, 8, 5
2018/3/14, 90, 35, 37, 31, 3, 5
2018/3/15, 85, 13, 32, 13, , 3
2018/3/16, 31, 8, 31, 11, 2, 3
2018/3/17, 36, 11, 35, 13, 2, 3
2018/3/18, 45, 24, 23, 29, 1, 4
2018/3/19, 66, 11, 32, 10, 1, 2
2018/3/20, 36, 10, 29, 10, 1, 3
2018/3/21, 35, 5, 25, 16, 1, 3
2018/3/22, 25, 5, 28, 14, 2, 3
2018/3/23, 29, 9, 29, 18, 4, 4
2018/3/24, 35, 16, 47, 13, 3, 4
2018/3/25, 58, 30, 36, 30, 3, 5
2018/3/26, 84, 45, 56, 35, 5, 7
2018/3/27, 112, 47, 48, 32, 4, 7
2018/3/28, 118, 41, 49, 33, 5, 6
2018/3/29, 107, 15, 44, 9, 2, 4
2018/3/30, 56, 12, 43, 13, 2, 4
2018/3/31, 50, 17, 46, 9, 1, 4
2017/10/1, 56, 17, 23, 22, 3, 3
2017/10/2, 45, 29, 34, 18, 2, 3
2017/10/3, 63, 10, 26, 10, 1, 3
2017/10/4, 32, 7, 30, 9, 1, 
2017/10/5, 27, 17, 23, 15, , 3
2017/10/6, 39, 7, 25, 11, 1, 4
2017/10/7, 23, 16, 30, 12, 2, 3
2017/10/8, 42, 14, 33, 13, 3, 3
2017/10/9, 44, 25, 48, 26, 2, 4
2017/10/10, 68, 39, 20, 22, 1, 5
2017/10/11, 72, 38, 42, 24, 3, 4
2017/10/12, 79, 8, 24, 10, , 2
2017/10/13, 17, 9, 22, 11, , 2
2017/10/14, 23, 13, 19, 9, , 2
2017/10/15, 27, 10, 18, 11, , 2
2017/10/16, 22, 10, 18, 15, , 3
2017/10/17, 24, 16, 29, 13, 1, 3
2017/10/18, 43, 12, 22, 11, , 2
2017/10/19, 28, 6, 21, 11, 1, 3
2017/10/20, 16, 6, 14, 12, 1, 2
2017/10/21, 13, 6, 24, 6, , 2
2017/10/22, 10, 10, 33, 6, 1, 2
2017/10/23, 29, 11, 24, 10, 1, 3
2017/10/24, 33, 18, 19, 17, 1, 3
2017/10/25, 42, 15, 29, 18, 1, 3
2017/10/26, 49, 21, 26, 23, 2, 4
2017/10/27, 61, 28, 19, 18, 1, 3
2017/10/28, 62, 12, 22, 9, , 2
2017/10/29, 22, 6, 31, 7, 1, 2
2017/10/30, 24, 11, 24, 20, 2, 5
2017/10/31, 39, 17, 13, 28, 2, 4
2017/11/1, 53, 21, 33, 20, 2, 3
2017/11/2, 56, 21, 33, 17, 2, 4
2017/11/3, 57, 22, 30, 17, 2, 4
2017/11/4, 57, 14, 33, 8, 2, 3
2017/11/5, 43, 25, 11, 32, 4, 4
2017/11/6, 71, 31, 16, 34, 5, 5
2017/11/7, 78, 35, 11, 32, 1, 5
2017/11/8, 85, 21, 29, 12, 1, 5
2017/11/9, 56, 21, 19, 28, 3, 5
2017/11/10, 58, 13, 31, 10, 2, 3
2017/11/11, 41, 6, 29, 6, 2, 2
2017/11/12, 25, 17, 13, 23, 2, 3
2017/11/13, 52, 34, 12, 26, , 4
2017/11/14, 68, 24, 13, 23, 1, 5
2017/11/15, 65, 11, 26, 13, , 3
2017/11/16, 34, 9, 16, 21, 3, 3
2017/11/17, 38, 22, 18, 25, 1, 4
2017/11/18, 63, 5, 26, 8, 2, 3
2017/11/19, 21, 11, 14, 22, 4, 4
2017/11/20, 36, 7, 26, 13, , 3
2017/11/21, 32, 21, 7, 30, , 4
2017/11/22, 63, 24, 25, 15, , 3
2017/11/23, 49, 7, 21, 20, 2, 4
2017/11/24, 27, 10, 12, 31, 2, 6
2017/11/25, 41, 14, 29, 17, 1, 4
2017/11/26, 48, 15, 20, 19, , 3
2017/11/27, 41, 22, 17, 21, , 1
2017/11/28, 59, 33, 11, 41, 6, 2
2017/11/29, 68, 16, 17, 20, 1, 3
2017/11/30, 46, 7, 14, 16, 1, 3
2017/12/1, 26, 9, 16, 17, , 4
2017/12/2, 29, 19, 21, 18, 1, 4
2017/12/3, 60, 20, 10, 26, , 4
2017/12/4, 60, 14, 20, 26, 2, 4
2017/12/5, 43, 6, 19, 17, 1, 3
2017/12/6, 31, 16, 10, 31, 2, 5
2017/12/7, 53, 30, 12, 33, 2, 6
2017/12/8, 74, 8, 21, 19, 2, 5
2017/12/9, 28, 15, 23, 20, 2, 5
2017/12/10, 53, 20, 22, 29, , 5
2017/12/11, 58, 5, 22, 17, 1, 3
2017/12/12, 17, 3, 22, 11, 1, 1
2017/12/13, 16, 4, 25, 11, 2, 2
2017/12/14, 19, 15, 9, 31, 1, 6
2017/12/15, 48, 37, 6, 44, 3, 6
2017/12/16, 97, 14, 28, 12, 1, 5
2017/12/17, 35, 11, 17, 29, 4, 4
